date,max_temperature_c,min_temperature_c,avg_temperature_c,humidity_percent,wind_speed_kmh,rainfall_mm,pm25_air_pollution,uv_index,heat_index,elderly_population_pct,population_density,poverty_index,heatwave,consecutive_heat_days,mortality_count,mortality_risk_level
2020-12-04,29.59,21.87,27.4,75.78,5.8,1.03,24.0,9.26,37.16,15.37,6107.54,0.59,0,0,17,Moderate
2020-12-05,29.38,23.12,27.5,75.77,9.25,0.41,23.81,6.23,36.96,18.93,4818.21,0.7,0,0,19,High
2020-12-06,33.8,22.02,27.59,68.71,6.51,5.8,29.04,6.45,40.67,18.76,6881.09,0.23,0,0,23,High
2020-12-07,30.13,23.47,27.69,84.07,8.76,2.66,22.06,3.96,38.53,12.96,1663.21,0.77,0,0,18,Moderate
2020-12-08,36.29,23.75,27.78,65.16,10.1,6.6,21.88,8.34,42.81,17.72,614.12,0.14,1,1,23,High
2020-12-09,28.71,24.41,27.88,79.55,14.39,8.33,40.75,7.68,36.67,21.18,5676.75,0.79,0,0,20,High
2020-12-10,36.37,21.63,27.97,69.61,9.13,0.17,32.52,5.62,43.33,16.76,1237.34,0.7,1,1,25,High
2020-12-11,33.49,25.3,28.07,63.92,13.22,2.09,18.92,8.39,39.89,10.08,1365.75,0.56,0,0,17,Moderate
2020-12-12,32.98,21.87,28.17,75.93,14.29,1.41,29.57,10.05,40.57,17.52,6085.11,0.61,0,0,20,High
2020-12-13,32.18,23.52,28.27,74.1,14.3,2.95,25.95,7.57,39.59,9.47,2529.01,0.15,0,0,18,Moderate
2020-12-14,34.17,26.47,28.37,73.57,10.85,4.73,28.13,8.54,41.52,20.21,5214.73,0.13,0,0,23,High
2020-12-15,33.39,23.92,28.47,70.81,4.11,0.99,26.1,8.55,40.47,15.23,7380.55,0.17,0,0,20,High
2020-12-16,35.77,27.72,28.57,69.62,11.38,2.44,34.52,5.59,42.74,13.39,2873.56,0.16,1,1,23,High
2020-12-17,33.9,23.73,28.67,93.88,13.15,3.7,27.76,12.11,43.29,8.8,2128.58,0.48,0,0,22,High
2020-12-18,34.07,23.44,28.77,81.84,9.76,0.43,24.5,7.06,42.25,13.33,1299.22,0.25,0,0,20,High
2020-12-19,33.14,25.76,28.87,77.23,15.23,5.05,33.34,9.31,40.87,20.64,1478.47,0.7,0,0,25,High
2020-12-20,33.86,24.79,28.97,71.12,12.58,2.8,26.87,9.54,40.97,8.29,966.67,0.41,0,0,18,Moderate
2020-12-21,34.69,22.14,29.07,80.07,11.7,8.96,25.97,7.72,42.7,14.65,1157.32,0.59,0,0,21,High
2020-12-22,30.76,25.93,29.18,75.18,13.26,1.24,27.51,9.21,38.27,21.04,3740.03,0.56,0,0,18,Moderate
2020-12-23,31.58,26.87,29.28,70.26,11.0,0.34,24.25,8.49,38.61,13.53,2906.49,0.32,0,0,19,High
2020-12-24,35.87,23.16,29.38,66.96,2.52,2.12,25.07,5.16,42.56,13.99,5799.21,0.27,1,1,20,High
2020-12-25,34.83,22.54,29.48,69.19,8.5,0.27,20.31,7.34,41.75,16.1,7026.81,0.34,0,0,22,High
2020-12-26,34.22,25.58,29.59,38.3,13.59,10.47,18.99,6.77,38.05,14.48,6385.8,0.66,0,0,19,High
2020-12-27,34.73,24.17,29.69,72.11,7.58,0.12,17.01,7.08,41.94,10.36,4479.78,0.51,0,0,21,High
2020-12-28,35.49,23.78,29.79,65.12,9.33,4.2,13.86,5.39,42.0,8.26,1268.32,0.28,1,1,21,High
2020-12-29,33.82,27.01,29.9,85.93,6.87,2.23,17.96,10.25,42.41,16.54,5823.25,0.67,0,0,19,High
2020-12-30,33.44,26.73,30.0,70.19,15.35,1.38,23.61,11.2,40.46,20.89,3221.22,0.14,0,0,20,High
2020-12-31,35.49,24.26,30.1,58.11,15.04,0.2,25.82,9.96,41.31,9.49,1142.38,0.59,1,1,25,High
2021-01-01,33.15,23.58,30.1,69.5,7.35,2.92,22.83,10.54,40.1,10.95,6818.5,0.41,0,0,22,High
2021-01-02,36.02,25.36,30.21,59.54,10.44,2.64,6.15,7.31,41.98,13.18,3036.62,0.61,1,1,20,High
2021-01-03,31.9,27.63,30.31,74.73,7.96,0.99,37.6,6.73,39.38,19.32,2136.87,0.75,0,0,21,High
2021-01-04,37.47,23.43,30.41,72.91,11.84,7.23,33.69,6.44,44.76,11.77,7035.89,0.63,1,1,28,High
2021-01-05,36.46,27.31,30.52,79.58,11.53,1.09,28.57,9.29,44.42,20.35,7266.0,0.41,1,2,25,High
2021-01-06,36.13,27.12,30.62,62.09,12.44,1.79,40.26,8.45,42.34,8.77,3042.28,0.21,1,3,25,High
2021-01-07,37.69,26.21,30.72,70.34,11.0,2.35,17.18,7.85,44.72,21.17,3161.01,0.66,1,4,28,High
2021-01-08,39.15,24.49,30.82,56.35,18.81,0.32,40.1,10.59,44.79,15.85,4847.21,0.42,1,5,26,High
2021-01-09,37.95,25.64,30.93,77.01,6.92,8.07,17.28,8.81,45.66,17.22,6000.81,0.15,1,6,28,High
2021-01-10,32.35,26.41,31.03,75.19,4.87,1.41,26.91,6.32,39.86,13.15,973.62,0.6,0,0,21,High
2021-01-11,33.57,26.43,31.13,74.96,8.82,0.25,14.81,6.64,41.07,18.95,4950.08,0.3,0,0,20,High
2021-01-12,34.98,27.17,31.23,70.02,5.3,1.47,25.12,9.36,41.98,10.33,7646.15,0.13,0,0,18,Moderate
2021-01-13,36.38,26.49,31.33,74.15,5.52,2.75,28.09,10.08,43.8,8.68,2465.7,0.73,1,1,22,High
2021-01-14,37.47,31.23,31.43,86.04,7.0,2.16,23.76,9.1,46.07,13.54,7316.2,0.44,1,2,26,High
2021-01-15,35.08,27.98,31.53,67.15,7.23,3.56,30.71,11.79,41.8,19.95,7626.26,0.3,1,3,22,High
2021-01-16,37.01,27.27,31.63,71.39,7.14,0.17,25.79,11.27,44.14,18.57,2518.65,0.6,1,4,26,High
2021-01-17,35.22,29.46,31.73,59.14,11.55,1.0,20.82,8.88,41.13,15.24,6156.51,0.72,1,5,24,High
2021-01-18,35.61,27.25,31.83,61.32,8.48,5.13,20.47,6.32,41.74,16.01,2290.81,0.1,1,6,26,High
2021-01-19,34.11,28.23,31.93,70.98,9.46,0.25,31.49,5.38,41.21,9.82,6032.08,0.58,0,0,18,Moderate
2021-01-20,35.18,25.39,32.03,81.04,12.68,5.8,19.77,7.23,43.28,19.77,6480.65,0.64,1,1,27,High
2021-01-21,34.42,25.76,32.12,67.44,7.7,0.29,32.32,9.51,41.16,19.02,2354.04,0.25,0,0,26,High
2021-01-22,35.27,28.92,32.22,67.64,9.21,5.4,34.78,11.65,42.03,17.19,5869.02,0.44,1,1,25,High
2021-01-23,39.42,28.54,32.31,65.93,11.1,1.34,11.65,8.83,46.01,14.53,6590.78,0.16,1,2,21,High
2021-01-24,35.51,28.52,32.41,64.65,4.18,2.84,34.06,10.34,41.98,21.5,3189.34,0.62,1,3,25,High
2021-01-25,42.77,29.18,32.5,72.95,2.85,0.5,41.48,7.51,50.06,20.31,1757.77,0.69,1,4,31,High
2021-01-26,38.58,28.3,32.6,55.03,11.04,0.21,27.02,9.25,44.09,17.02,1189.73,0.18,1,5,26,High
2021-01-27,38.06,29.83,32.69,82.81,11.48,0.73,29.79,9.65,46.34,13.21,4815.36,0.67,1,6,28,High
2021-01-28,36.06,30.48,32.78,63.35,16.19,0.41,33.3,4.04,42.4,16.65,7835.74,0.64,1,7,27,High
2021-01-29,39.27,27.94,32.87,77.22,10.47,1.12,22.8,7.17,46.99,16.06,6672.13,0.34,1,8,28,High
2021-01-30,36.81,28.02,32.96,57.3,12.46,2.17,26.46,9.9,42.54,13.52,3768.8,0.58,1,9,26,High
2021-01-31,38.3,30.26,33.05,76.69,9.41,2.67,14.49,8.55,45.96,12.29,4524.66,0.1,1,10,26,High
2021-02-01,43.26,27.8,33.14,76.72,10.89,4.68,26.11,5.61,50.93,13.7,2596.46,0.75,1,11,31,High
2021-02-02,38.04,30.18,33.23,73.84,15.0,3.2,28.98,3.14,45.42,16.03,1722.99,0.49,1,12,29,High
2021-02-03,40.61,28.93,33.31,60.06,3.63,2.82,29.13,7.27,46.62,13.99,4115.61,0.53,1,13,34,High
2021-02-04,36.99,28.17,33.4,72.5,11.24,1.59,33.52,7.86,44.24,11.69,3976.26,0.57,1,14,33,High
2021-02-05,38.41,29.54,33.48,58.17,16.41,1.93,18.8,6.23,44.23,18.65,4414.47,0.49,1,15,30,High
2021-02-06,42.11,28.89,33.57,67.47,10.85,1.61,20.74,8.29,48.86,15.44,7646.03,0.7,1,16,34,High
2021-02-07,37.4,30.43,33.65,80.29,14.95,5.54,40.16,9.01,45.43,8.95,5029.21,0.53,1,17,34,High
2021-02-08,42.36,30.03,33.73,77.97,8.11,0.78,23.8,9.34,50.15,13.16,5043.29,0.74,1,18,34,High
2021-02-09,40.23,30.12,33.81,70.15,9.9,0.02,26.6,3.29,47.24,20.39,1460.19,0.51,1,19,31,High
2021-02-10,37.77,31.01,33.89,60.25,10.1,3.16,24.46,5.37,43.79,18.57,7973.67,0.22,1,20,31,High
2021-02-11,40.23,30.23,33.97,76.46,3.35,0.68,18.43,7.39,47.88,12.53,6296.34,0.74,1,21,32,High
2021-02-12,40.99,32.37,34.05,70.19,6.5,6.62,37.99,9.14,48.01,21.13,7079.03,0.58,1,22,34,High
2021-02-13,40.37,30.86,34.12,46.8,6.71,5.88,20.78,8.98,45.05,9.07,3607.25,0.59,1,23,28,High
2021-02-14,36.06,30.62,34.2,77.83,12.47,0.24,15.98,8.94,43.84,21.46,4265.96,0.79,1,24,34,High
2021-02-15,37.82,30.65,34.27,69.76,12.62,0.34,21.39,7.23,44.79,11.44,4415.63,0.15,1,25,34,High
2021-02-16,38.85,30.7,34.34,82.02,10.97,2.05,8.99,7.34,47.05,8.13,1955.71,0.4,1,26,30,High
2021-02-17,39.26,30.51,34.41,59.05,12.47,2.82,19.79,6.54,45.17,14.07,5671.17,0.27,1,27,32,High
2021-02-18,40.72,29.76,34.48,38.23,9.51,0.96,17.25,9.54,44.55,13.03,7272.33,0.54,1,28,35,High
2021-02-19,39.91,29.24,34.55,72.79,13.61,3.78,29.94,6.16,47.18,15.55,1727.79,0.66,1,29,36,High
2021-02-20,36.95,31.59,34.62,72.92,10.03,2.71,19.61,9.7,44.24,19.15,1147.39,0.78,1,30,36,High
2021-02-21,40.44,32.49,34.68,53.09,10.17,1.18,32.1,8.42,45.75,19.79,6036.64,0.42,1,31,37,High
2021-02-22,40.97,32.31,34.75,60.22,9.2,0.08,36.19,7.91,46.99,13.62,2549.01,0.65,1,32,39,High
2021-02-23,40.93,31.54,34.81,97.55,12.05,4.16,31.25,6.69,50.68,14.02,5178.97,0.74,1,33,40,High
2021-02-24,42.03,31.4,34.87,66.94,8.74,0.73,23.28,5.29,48.73,10.07,5718.19,0.58,1,34,38,High
2021-02-25,41.6,32.08,34.93,77.31,12.93,5.4,26.13,6.7,49.33,8.67,2914.33,0.27,1,35,40,High
2021-02-26,40.91,32.93,34.99,63.49,6.6,1.64,12.8,7.34,47.25,16.98,6613.58,0.53,1,36,38,High
2021-02-27,39.9,31.73,35.04,49.1,6.7,2.58,23.93,3.26,44.81,8.9,4624.92,0.78,1,37,37,High
2021-02-28,36.78,30.83,35.1,68.3,12.06,6.19,18.12,7.61,43.61,18.27,7017.5,0.79,1,38,39,High
2021-03-01,41.01,30.26,35.15,67.34,9.73,5.98,30.55,9.85,47.75,15.55,6224.7,0.55,1,39,46,High
2021-03-02,40.62,32.04,35.2,66.0,8.64,1.39,45.58,9.13,47.22,10.78,7014.32,0.72,1,40,48,High
2021-03-03,40.8,31.87,35.26,68.85,12.67,0.7,29.0,7.01,47.68,15.55,651.21,0.24,1,41,41,High
2021-03-04,37.75,32.69,35.3,72.64,8.18,4.48,9.07,8.09,45.02,10.56,2326.3,0.27,1,42,34,High
2021-03-05,38.19,31.4,35.35,68.5,9.4,1.7,22.11,6.89,45.04,14.14,1175.06,0.77,1,43,42,High
2021-03-06,42.5,32.67,35.4,57.36,14.2,0.64,25.98,8.3,48.24,19.19,3815.62,0.19,1,44,44,High
2021-03-07,40.36,30.58,35.44,74.86,14.62,7.04,25.7,11.08,47.85,14.47,7174.7,0.23,1,45,46,High
2021-03-08,41.85,34.16,35.48,50.51,14.72,0.66,19.15,9.94,46.9,10.08,4006.55,0.39,1,46,42,High
2021-03-09,40.58,32.07,35.53,49.5,9.15,0.08,26.96,9.04,45.53,18.13,6872.85,0.51,1,47,43,High
2021-03-10,40.62,31.11,35.57,77.39,13.69,0.06,15.06,7.01,48.36,10.61,2953.84,0.52,1,48,45,High
2021-03-11,42.48,31.33,35.6,75.07,7.15,2.92,17.44,9.5,49.99,18.34,3046.78,0.3,1,49,48,High
2021-03-12,39.61,27.6,35.64,69.43,7.28,3.25,30.17,4.63,46.55,14.71,7216.71,0.74,1,50,42,High
2021-03-13,40.87,31.15,35.67,56.05,2.95,1.12,16.87,7.5,46.47,14.35,3693.63,0.74,1,51,42,High
2021-03-14,39.78,33.21,35.71,62.92,15.02,1.16,29.31,9.17,46.07,19.92,6423.24,0.37,1,52,46,High
2021-03-15,39.87,31.88,35.74,67.37,7.41,1.24,14.04,9.48,46.61,17.92,2274.83,0.4,1,53,45,High
2021-03-16,40.15,34.43,35.77,54.04,9.62,3.42,39.12,9.34,45.55,8.46,7616.01,0.59,1,54,46,High
2021-03-17,41.24,31.92,35.79,62.61,7.27,0.18,18.81,8.59,47.5,12.15,4809.34,0.56,1,55,47,High
2021-03-18,39.86,33.07,35.82,76.52,12.09,7.94,23.21,7.61,47.52,20.19,6194.93,0.37,1,56,50,High
2021-03-19,43.36,30.47,35.84,84.27,8.87,0.76,27.64,9.08,51.78,8.26,1171.37,0.39,1,57,53,High
2021-03-20,39.08,32.69,35.87,65.81,6.09,24.08,20.48,6.09,45.66,15.63,4194.98,0.34,1,58,48,High
2021-03-21,40.51,32.06,35.89,77.56,11.32,0.56,26.15,6.31,48.27,18.19,7257.79,0.26,1,59,48,High
2021-03-22,40.03,32.86,35.91,50.86,5.7,4.43,29.6,8.12,45.11,16.71,7077.79,0.42,1,60,48,High
2021-03-23,43.82,29.32,35.92,76.59,7.49,0.76,32.68,8.35,51.48,18.65,851.1,0.58,1,61,53,High
2021-03-24,41.33,32.42,35.94,61.96,3.68,0.25,31.33,4.35,47.53,18.16,2777.74,0.62,1,62,52,High
2021-03-25,43.02,29.2,35.95,73.07,5.73,6.24,23.63,8.91,50.32,17.69,3824.9,0.65,1,63,53,High
2021-03-26,37.99,30.74,35.97,67.52,10.54,5.87,23.83,9.55,44.75,19.5,1791.99,0.36,1,64,54,High
2021-03-27,41.51,31.25,35.98,83.2,4.11,1.55,43.79,7.85,49.83,17.04,5974.99,0.64,1,65,54,High
2021-03-28,42.76,31.43,35.98,61.26,5.56,3.64,32.6,12.75,48.89,13.63,1883.84,0.1,1,66,53,High
2021-03-29,41.16,31.4,35.99,76.28,9.99,2.44,17.63,6.63,48.78,14.61,3099.8,0.43,1,67,56,High
2021-03-30,43.13,34.89,36.0,67.2,8.37,5.75,25.8,7.28,49.85,18.03,5474.6,0.66,1,68,53,High
2021-03-31,39.96,32.42,36.0,68.42,15.98,1.14,22.32,7.21,46.81,20.27,4115.67,0.54,1,69,53,High
2021-04-01,43.82,30.73,36.0,68.16,15.5,2.22,23.92,7.85,50.63,11.81,6039.28,0.43,1,70,52,High
2021-04-02,45.6,32.07,36.0,61.54,7.4,1.99,15.16,7.34,51.75,12.79,7709.06,0.55,1,71,54,High
2021-04-03,40.27,34.11,36.0,69.86,11.67,1.31,21.7,5.19,47.26,21.03,1374.1,0.73,1,72,53,High
2021-04-04,40.1,32.07,35.99,69.37,12.25,6.66,39.49,6.91,47.04,16.1,5821.76,0.5,1,73,58,High
2021-04-05,43.89,29.43,35.99,72.41,8.21,0.54,29.63,7.8,51.14,10.51,2227.58,0.66,1,74,57,High
2021-04-06,44.14,30.11,35.98,70.85,5.51,0.49,5.07,10.46,51.22,17.29,3608.58,0.79,1,75,53,High
2021-04-07,39.92,32.06,35.97,77.98,9.96,2.58,34.73,12.4,47.72,21.87,746.47,0.59,1,76,60,High
2021-04-08,40.12,30.53,35.96,79.24,9.48,3.21,33.72,10.67,48.04,19.53,1519.31,0.5,1,77,59,High
2021-04-09,40.38,32.5,35.95,59.49,8.69,0.65,22.13,6.45,46.33,18.44,2898.33,0.13,1,78,57,High
2021-04-10,38.24,34.49,35.93,78.69,11.33,1.49,30.74,6.61,46.11,10.91,3064.89,0.36,1,79,54,High
2021-04-11,39.08,33.3,35.92,58.14,7.75,8.79,18.12,7.68,44.89,20.27,7246.89,0.5,1,80,56,High
2021-04-12,38.89,29.55,35.9,75.88,6.54,0.85,21.24,11.57,46.48,15.36,6063.6,0.66,1,81,58,High
2021-04-13,39.34,32.29,35.88,76.2,10.33,3.31,36.99,7.67,46.96,20.45,7791.37,0.41,1,82,59,High
2021-04-14,40.79,32.22,35.86,50.89,11.16,4.04,22.83,5.34,45.88,12.62,4993.04,0.77,1,83,54,High
2021-04-15,41.3,32.28,35.83,70.93,6.47,1.78,10.04,7.0,48.39,8.87,2312.85,0.29,1,84,56,High
2021-04-16,43.91,28.95,35.81,65.32,12.78,8.32,24.49,9.51,50.44,14.66,2957.41,0.62,1,85,63,High
2021-04-17,38.78,29.34,35.78,62.41,4.69,4.0,24.37,9.38,45.03,11.78,2898.77,0.39,1,86,60,High
2021-04-18,42.72,28.42,35.75,83.51,8.27,1.84,34.59,7.6,51.07,18.01,2948.71,0.44,1,87,63,High
2021-04-19,40.29,31.96,35.72,63.46,9.23,2.53,25.11,9.37,46.64,21.4,5547.23,0.66,1,88,58,High
2021-04-20,40.59,31.25,35.69,61.94,8.09,3.54,21.63,3.45,46.78,17.67,4481.06,0.31,1,89,59,High
2021-04-21,42.01,33.93,35.66,70.76,8.3,2.69,33.36,8.21,49.08,20.42,3390.68,0.17,1,90,63,High
2021-04-22,38.38,29.41,35.62,76.86,15.61,6.33,25.97,9.72,46.06,14.34,1618.17,0.46,1,91,62,High
2021-04-23,41.35,33.34,35.58,68.58,7.45,1.32,19.0,6.33,48.21,18.8,666.04,0.47,1,92,62,High
2021-04-24,40.88,31.22,35.55,81.66,17.32,1.07,34.24,6.33,49.05,19.8,2141.26,0.66,1,93,64,High
2021-04-25,41.49,33.15,35.51,75.31,11.31,0.72,26.55,4.27,49.02,17.95,1306.04,0.78,1,94,66,High
2021-04-26,41.04,32.35,35.46,48.22,10.28,0.12,25.02,11.18,45.86,15.11,6390.84,0.14,1,95,62,High
2021-04-27,45.33,32.68,35.42,64.71,11.43,0.13,26.42,6.56,51.8,16.76,1343.73,0.51,1,96,67,High
2021-04-28,39.1,32.29,35.38,64.38,17.59,6.12,16.43,8.48,45.54,17.81,5931.71,0.58,1,97,59,High
2021-04-29,39.27,32.14,35.33,74.79,7.02,3.4,20.78,9.21,46.75,11.54,3392.44,0.79,1,98,58,High
2021-04-30,39.03,32.1,35.28,43.75,6.64,3.24,25.03,11.02,43.41,19.33,1050.34,0.76,1,99,60,High
2021-05-01,39.12,29.98,35.23,95.49,7.74,2.86,23.44,7.69,48.67,21.3,6595.48,0.6,1,100,66,High
2021-05-02,38.9,32.84,35.18,75.31,10.1,5.68,35.18,6.92,46.44,14.51,4847.23,0.47,1,101,67,High
2021-05-03,42.5,30.8,35.13,71.49,4.82,1.96,26.74,8.35,49.65,17.81,2268.21,0.21,1,102,63,High
2021-05-04,42.91,29.24,35.07,81.82,10.07,6.13,31.84,10.57,51.09,18.32,7210.11,0.37,1,103,73,High
2021-05-05,38.87,31.79,35.02,93.44,15.08,1.34,25.08,7.66,48.22,17.27,839.44,0.51,1,104,69,High
2021-05-06,38.29,32.04,34.96,78.71,10.45,7.84,33.45,6.09,46.16,15.66,2013.65,0.61,1,105,71,High
2021-05-07,40.84,31.25,34.9,79.49,9.12,3.6,28.18,4.92,48.79,20.34,6140.35,0.54,1,106,68,High
2021-05-08,38.73,29.07,34.84,71.31,8.15,0.89,25.11,5.56,45.87,14.28,5820.33,0.6,1,107,68,High
2021-05-09,41.04,30.49,34.78,68.58,12.7,2.49,24.89,9.73,47.9,8.86,2669.54,0.4,1,108,68,High
2021-05-10,40.12,31.51,34.71,65.24,7.52,2.28,17.36,7.36,46.64,19.82,965.19,0.61,1,109,70,High
2021-05-11,36.62,29.92,34.65,61.74,15.54,0.45,29.06,6.78,42.79,17.44,6935.59,0.2,1,110,67,High
2021-05-12,42.68,32.24,34.58,63.13,15.8,2.68,24.68,6.57,48.99,19.89,2852.73,0.21,1,111,72,High
2021-05-13,43.11,29.49,34.52,56.49,10.77,1.13,20.98,8.17,48.76,9.94,1967.85,0.21,1,112,71,High
2021-05-14,38.22,29.83,34.45,69.24,9.97,0.16,33.85,7.52,45.15,8.43,4370.46,0.72,1,113,68,High
2021-05-15,38.6,30.84,34.38,53.15,13.09,8.91,15.0,7.45,43.92,21.08,7326.7,0.15,1,114,69,High
2021-05-16,39.88,31.56,34.31,71.91,13.28,3.08,21.62,10.7,47.07,10.07,826.6,0.66,1,115,66,High
2021-05-17,39.9,31.56,34.23,69.64,7.58,6.28,33.22,11.08,46.87,19.34,6243.53,0.26,1,116,74,High
2021-05-18,40.48,29.36,34.16,71.47,8.42,3.38,27.52,4.78,47.62,19.52,4793.55,0.43,1,117,77,High
2021-05-19,43.11,28.24,34.08,64.78,6.03,1.32,24.62,8.66,49.58,17.92,3690.87,0.74,1,118,71,High
2021-05-20,38.65,30.96,34.01,100.0,11.23,2.16,27.01,6.45,48.65,9.84,6080.6,0.51,1,119,74,High
2021-05-21,37.33,29.24,33.93,83.6,12.0,3.38,26.44,7.5,45.69,17.34,7743.68,0.25,1,120,75,High
2021-05-22,36.09,32.98,33.85,57.55,5.95,9.68,12.87,8.62,41.85,20.45,2219.05,0.3,1,121,70,High
2021-05-23,37.31,30.65,33.77,72.33,8.63,0.88,22.21,7.57,44.54,13.96,1577.36,0.74,1,122,72,High
2021-05-24,38.63,29.74,33.69,63.92,5.96,6.24,37.93,8.46,45.02,13.79,7346.61,0.4,1,123,74,High
2021-05-25,42.2,30.97,33.61,59.86,7.3,7.73,19.73,9.35,48.18,14.2,5517.15,0.51,1,124,73,High
2021-05-26,37.49,30.93,33.53,56.6,11.65,3.33,22.45,8.59,43.15,9.15,3784.9,0.42,1,125,71,High
2021-05-27,38.89,30.44,33.44,74.32,7.8,8.03,20.67,6.71,46.32,20.49,4799.45,0.36,1,126,75,High
2021-05-28,38.32,28.92,33.36,63.19,9.1,1.52,24.3,6.74,44.64,20.17,6092.1,0.26,1,127,73,High
2021-05-29,40.65,29.55,33.27,79.68,5.12,9.17,20.34,5.12,48.62,21.97,6297.74,0.58,1,128,77,High
2021-05-30,43.24,32.54,33.18,79.94,10.56,3.64,28.89,6.29,51.23,16.19,7399.21,0.6,1,129,82,High
2021-05-31,37.03,32.28,33.1,83.74,9.87,0.13,26.58,11.92,45.41,18.52,3701.32,0.29,1,130,76,High
2021-06-01,37.03,29.92,33.01,61.48,7.81,7.12,31.19,6.42,43.18,10.84,2700.58,0.65,1,131,73,High
2021-06-02,40.01,28.23,32.92,74.75,9.43,1.99,16.59,5.61,47.48,17.35,5297.48,0.7,1,132,77,High
2021-06-03,39.19,32.95,32.83,76.32,10.54,1.85,22.28,8.64,46.82,17.1,3617.96,0.74,1,133,77,High
2021-06-04,41.43,29.49,32.74,65.26,7.56,2.51,23.19,7.78,47.95,20.62,4959.49,0.21,1,134,77,High
2021-06-05,38.81,29.43,32.64,62.28,5.57,0.49,28.65,7.61,45.04,19.63,3649.89,0.31,1,135,79,High
2021-06-06,36.83,26.47,32.55,86.1,15.42,1.9,18.65,10.82,45.44,21.14,1647.47,0.7,1,136,78,High
2021-06-07,38.64,29.03,32.46,72.27,8.1,5.34,32.33,9.1,45.86,20.16,4020.7,0.24,1,137,80,High
2021-06-08,39.58,27.79,32.36,76.36,9.71,0.05,34.49,6.94,47.21,20.16,5681.88,0.1,1,138,83,High
2021-06-09,38.91,28.05,32.27,61.78,13.03,0.96,17.09,7.15,45.09,8.89,6494.63,0.71,1,139,74,High
2021-06-10,38.18,31.37,32.17,57.81,20.59,0.01,21.07,6.99,43.97,19.84,4199.95,0.33,1,140,76,High
2021-06-11,39.21,26.92,32.07,64.31,6.27,1.61,20.74,9.75,45.64,16.5,1739.28,0.39,1,141,81,High
2021-06-12,39.32,27.65,31.98,68.76,11.35,3.91,46.06,7.38,46.19,13.33,3610.16,0.41,1,142,80,High
2021-06-13,39.64,27.12,31.88,59.36,7.88,4.81,21.56,4.41,45.58,8.79,6397.2,0.69,1,143,78,High
2021-06-14,38.08,21.89,31.78,69.9,8.38,8.71,38.42,7.9,45.07,17.49,3596.44,0.34,1,144,80,High
2021-06-15,36.35,30.81,31.68,53.11,7.84,2.81,14.87,4.93,41.66,12.59,5723.98,0.72,1,145,77,High
2021-06-16,36.88,24.99,31.58,58.8,6.62,0.88,17.08,12.37,42.76,14.55,4304.1,0.53,1,146,81,High
2021-06-17,38.9,27.91,31.48,76.71,9.88,7.74,19.51,6.07,46.57,17.54,2309.17,0.47,1,147,84,High
2021-06-18,34.75,26.95,31.38,76.04,5.58,4.48,18.23,7.68,42.35,20.76,6471.13,0.33,0,0,26,High
2021-06-19,37.02,27.35,31.28,66.08,12.84,2.56,22.86,8.52,43.63,19.56,1131.6,0.27,1,1,26,High
2021-06-20,35.39,27.82,31.18,59.82,10.17,3.57,19.33,7.42,41.38,14.31,4436.68,0.54,1,2,20,High
2021-06-21,36.14,27.93,31.08,59.73,11.27,7.74,18.45,7.42,42.11,13.43,2066.68,0.41,1,3,20,High
2021-06-22,38.53,26.48,30.98,66.27,8.6,3.74,34.27,8.84,45.16,11.36,1002.99,0.74,1,4,31,High
2021-06-23,36.26,29.15,30.87,76.45,8.9,1.38,34.79,11.05,43.9,13.21,4272.0,0.44,1,5,29,High
2021-06-24,35.87,25.65,30.77,79.28,10.86,3.75,32.59,9.54,43.79,9.55,4246.72,0.46,1,6,27,High
2021-06-25,32.95,27.29,30.67,65.03,6.51,0.12,29.19,10.96,39.45,21.6,5801.76,0.39,0,0,21,High
2021-06-26,37.06,28.26,30.57,58.47,8.93,1.47,25.74,5.91,42.91,16.03,6085.63,0.65,1,1,24,High
2021-06-27,36.76,27.14,30.46,72.68,7.42,1.56,21.02,8.63,44.02,9.79,5958.44,0.4,1,2,20,High
2021-06-28,39.69,24.48,30.36,61.76,7.33,0.55,17.37,8.31,45.86,12.94,3571.69,0.29,1,3,24,High
2021-06-29,34.64,27.06,30.26,64.82,3.67,0.07,27.9,8.7,41.12,15.66,5237.67,0.7,0,0,21,High
2021-06-30,35.59,25.62,30.15,83.25,14.02,0.43,15.61,10.75,43.92,15.46,4827.09,0.52,1,1,21,High
2021-07-01,35.55,27.15,30.05,78.27,7.94,3.19,17.05,7.56,43.38,8.5,3661.71,0.51,1,2,21,High
2021-07-02,38.1,24.81,29.95,71.58,13.49,4.86,34.22,7.19,45.26,21.31,4979.1,0.53,1,3,30,High
2021-07-03,34.65,24.82,29.85,57.28,13.21,13.32,40.21,9.07,40.38,11.86,7604.36,0.6,0,0,21,High
2021-07-04,35.3,22.97,29.74,72.11,6.14,1.28,28.15,4.44,42.51,8.23,1946.7,0.32,1,1,27,High
2021-07-05,35.85,25.9,29.64,80.63,6.73,2.74,33.85,7.53,43.92,9.07,7293.29,0.12,1,2,21,High
2021-07-06,34.91,24.53,29.54,66.24,17.68,8.3,23.03,7.73,41.53,16.12,900.92,0.67,0,0,20,High
2021-07-07,33.54,25.29,29.43,83.51,15.25,0.55,14.3,6.16,41.89,9.93,2812.92,0.19,0,0,16,Moderate
